,Store,Date,IsHoliday,Dept,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,Type,Size
48150,5,2012-08-17,0,3.0,8699.48,87.52,3.571,222.6276753,5.603,2,34875
48151,5,2012-08-17,0,96.0,7125.54,87.52,3.571,222.6276753,5.603,2,34875
48152,5,2012-08-17,0,21.0,994.12,87.52,3.571,222.6276753,5.603,2,34875
48153,5,2012-08-17,0,14.0,2850.3,87.52,3.571,222.6276753,5.603,2,34875
48154,5,2012-08-17,0,81.0,3057.32,87.52,3.571,222.6276753,5.603,2,34875
48155,5,2012-08-17,0,59.0,-7.64,87.52,3.571,222.6276753,5.603,2,34875
48156,5,2012-08-17,0,44.0,930.33,87.52,3.571,222.6276753,5.603,2,34875
48157,5,2012-08-17,0,82.0,3893.5,87.52,3.571,222.6276753,5.603,2,34875
48158,5,2012-08-17,0,90.0,3411.0,87.52,3.571,222.6276753,5.603,2,34875
48159,5,2012-08-17,0,23.0,5839.92,87.52,3.571,222.6276753,5.603,2,34875
48160,5,2012-08-17,0,5.0,4223.28,87.52,3.571,222.6276753,5.603,2,34875
48161,5,2012-08-17,0,42.0,2826.35,87.52,3.571,222.6276753,5.603,2,34875
48162,5,2012-08-17,0,35.0,829.1,87.52,3.571,222.6276753,5.603,2,34875
48163,5,2012-08-17,0,36.0,527.0,87.52,3.571,222.6276753,5.603,2,34875
48164,5,2012-08-17,0,79.0,4916.62,87.52,3.571,222.6276753,5.603,2,34875
48165,5,2012-08-17,0,55.0,3310.48,87.52,3.571,222.6276753,5.603,2,34875
48166,5,2012-08-17,0,52.0,325.33,87.52,3.571,222.6276753,5.603,2,34875
48167,5,2012-08-24,0,22.0,2699.15,79.45,3.62,222.7617437,5.603,2,34875
48168,5,2012-08-24,0,95.0,21504.57,79.45,3.62,222.7617437,5.603,2,34875
48169,5,2012-08-24,0,18.0,0.03,79.45,3.62,222.7617437,5.603,2,34875
48170,5,2012-08-24,0,58.0,835.0,79.45,3.62,222.7617437,5.603,2,34875
48171,5,2012-08-24,0,30.0,806.38,79.45,3.62,222.7617437,5.603,2,34875
48172,5,2012-08-24,0,91.0,1737.94,79.45,3.62,222.7617437,5.603,2,34875
48173,5,2012-08-24,0,56.0,151.97,79.45,3.62,222.7617437,5.603,2,34875
48174,5,2012-08-24,0,60.0,162.0,79.45,3.62,222.7617437,5.603,2,34875
48175,5,2012-08-24,0,4.0,10528.53,79.45,3.62,222.7617437,5.603,2,34875
48176,5,2012-08-24,0,46.0,4273.09,79.45,3.62,222.7617437,5.603,2,34875
48177,5,2012-08-24,0,38.0,53831.51,79.45,3.62,222.7617437,5.603,2,34875
48178,5,2012-08-24,0,79.0,5520.82,79.45,3.62,222.7617437,5.603,2,34875
48179,5,2012-08-24,0,10.0,9550.08,79.45,3.62,222.7617437,5.603,2,34875
48180,5,2012-08-24,0,97.0,677.94,79.45,3.62,222.7617437,5.603,2,34875
48181,5,2012-08-24,0,16.0,3890.28,79.45,3.62,222.7617437,5.603,2,34875
48182,5,2012-08-24,0,41.0,763.01,79.45,3.62,222.7617437,5.603,2,34875
48183,5,2012-08-24,0,28.0,130.76,79.45,3.62,222.7617437,5.603,2,34875
48184,5,2012-08-24,0,23.0,6855.73,79.45,3.62,222.7617437,5.603,2,34875
48185,5,2012-08-24,0,74.0,3573.7,79.45,3.62,222.7617437,5.603,2,34875
48186,5,2012-08-24,0,44.0,1163.66,79.45,3.62,222.7617437,5.603,2,34875
48187,5,2012-08-24,0,25.0,2791.58,79.45,3.62,222.7617437,5.603,2,34875
48188,5,2012-08-24,0,31.0,1503.02,79.45,3.62,222.7617437,5.603,2,34875
48189,5,2012-08-24,0,8.0,14338.51,79.45,3.62,222.7617437,5.603,2,34875
48190,5,2012-08-24,0,87.0,10752.57,79.45,3.62,222.7617437,5.603,2,34875
48191,5,2012-08-24,0,13.0,11563.63,79.45,3.62,222.7617437,5.603,2,34875
48192,5,2012-08-24,0,3.0,11627.04,79.45,3.62,222.7617437,5.603,2,34875
48193,5,2012-08-24,0,20.0,1032.16,79.45,3.62,222.7617437,5.603,2,34875
48194,5,2012-08-24,0,72.0,7432.01,79.45,3.62,222.7617437,5.603,2,34875
48195,5,2012-08-24,0,59.0,5.27,79.45,3.62,222.7617437,5.603,2,34875
48196,5,2012-08-24,0,82.0,3709.17,79.45,3.62,222.7617437,5.603,2,34875
48197,5,2012-08-24,0,11.0,6494.73,79.45,3.62,222.7617437,5.603,2,34875
48198,5,2012-08-24,0,71.0,416.48,79.45,3.62,222.7617437,5.603,2,34875
48199,5,2012-08-24,0,35.0,558.33,79.45,3.62,222.7617437,5.603,2,34875
48200,5,2012-08-24,0,27.0,436.36,79.45,3.62,222.7617437,5.603,2,34875
48201,5,2012-08-24,0,32.0,2687.56,79.45,3.62,222.7617437,5.603,2,34875
48202,5,2012-08-24,0,67.0,2406.52,79.45,3.62,222.7617437,5.603,2,34875
48203,5,2012-08-24,0,29.0,1338.35,79.45,3.62,222.7617437,5.603,2,34875
48204,5,2012-08-24,0,85.0,673.88,79.45,3.62,222.7617437,5.603,2,34875
48205,5,2012-08-24,0,6.0,438.59,79.45,3.62,222.7617437,5.603,2,34875
48206,5,2012-08-24,0,42.0,2780.61,79.45,3.62,222.7617437,5.603,2,34875
48207,5,2012-08-24,0,17.0,2507.13,79.45,3.62,222.7617437,5.603,2,34875
48208,5,2012-08-24,0,49.0,26.97,79.45,3.62,222.7617437,5.603,2,34875
48209,5,2012-08-24,0,2.0,12570.74,79.45,3.62,222.7617437,5.603,2,34875
48210,5,2012-08-24,0,55.0,3204.92,79.45,3.62,222.7617437,5.603,2,34875
48211,5,2012-08-24,0,24.0,2398.41,79.45,3.62,222.7617437,5.603,2,34875
48212,5,2012-08-24,0,92.0,8429.56,79.45,3.62,222.7617437,5.603,2,34875
48213,5,2012-08-24,0,1.0,9106.92,79.45,3.62,222.7617437,5.603,2,34875
48214,5,2012-08-24,0,7.0,5526.88,79.45,3.62,222.7617437,5.603,2,34875
48215,5,2012-08-24,0,14.0,3526.03,79.45,3.62,222.7617437,5.603,2,34875
48216,5,2012-08-24,0,21.0,1029.69,79.45,3.62,222.7617437,5.603,2,34875
48217,5,2012-08-24,0,12.0,2868.21,79.45,3.62,222.7617437,5.603,2,34875
48218,5,2012-08-24,0,96.0,7175.93,79.45,3.62,222.7617437,5.603,2,34875
48219,5,2012-08-24,0,9.0,10084.25,79.45,3.62,222.7617437,5.603,2,34875
48220,5,2012-08-24,0,90.0,3251.31,79.45,3.62,222.7617437,5.603,2,34875
48221,5,2012-08-24,0,26.0,1355.19,79.45,3.62,222.7617437,5.603,2,34875
48222,5,2012-08-24,0,36.0,194.0,79.45,3.62,222.7617437,5.603,2,34875
48223,5,2012-08-24,0,33.0,3350.71,79.45,3.62,222.7617437,5.603,2,34875
48224,5,2012-08-24,0,40.0,19036.22,79.45,3.62,222.7617437,5.603,2,34875
48225,5,2012-08-24,0,81.0,2998.57,79.45,3.62,222.7617437,5.603,2,34875
48226,5,2012-08-24,0,52.0,326.43,79.45,3.62,222.7617437,5.603,2,34875
48227,5,2012-08-24,0,5.0,6868.39,79.45,3.62,222.7617437,5.603,2,34875
48228,5,2012-08-24,0,34.0,3352.38,79.45,3.62,222.7617437,5.603,2,34875
48229,5,2012-08-31,0,60.0,270.0,84.25,3.638,222.8958121,5.603,2,34875
48230,5,2012-08-31,0,41.0,1216.23,84.25,3.638,222.8958121,5.603,2,34875
48231,5,2012-08-31,0,95.0,23449.42,84.25,3.638,222.8958121,5.603,2,34875
48232,5,2012-08-31,0,25.0,2988.42,84.25,3.638,222.8958121,5.603,2,34875
48233,5,2012-08-31,0,58.0,535.0,84.25,3.638,222.8958121,5.603,2,34875
48234,5,2012-08-31,0,30.0,892.26,84.25,3.638,222.8958121,5.603,2,34875
48235,5,2012-08-31,0,56.0,263.64,84.25,3.638,222.8958121,5.603,2,34875
48236,5,2012-08-31,0,38.0,52838.14,84.25,3.638,222.8958121,5.603,2,34875
48237,5,2012-08-31,0,18.0,9.97,84.25,3.638,222.8958121,5.603,2,34875
48238,5,2012-08-31,0,82.0,4162.1,84.25,3.638,222.8958121,5.603,2,34875
48239,5,2012-08-31,0,22.0,2364.46,84.25,3.638,222.8958121,5.603,2,34875
48240,5,2012-08-31,0,7.0,5025.3,84.25,3.638,222.8958121,5.603,2,34875
48241,5,2012-08-31,0,74.0,2998.68,84.25,3.638,222.8958121,5.603,2,34875
48242,5,2012-08-31,0,46.0,4554.99,84.25,3.638,222.8958121,5.603,2,34875
48243,5,2012-08-31,0,91.0,1659.67,84.25,3.638,222.8958121,5.603,2,34875
48244,5,2012-08-31,0,10.0,11135.96,84.25,3.638,222.8958121,5.603,2,34875
48245,5,2012-08-31,0,33.0,2285.92,84.25,3.638,222.8958121,5.603,2,34875
48246,5,2012-08-31,0,8.0,14599.76,84.25,3.638,222.8958121,5.603,2,34875
48247,5,2012-08-31,0,72.0,8966.02,84.25,3.638,222.8958121,5.603,2,34875
48248,5,2012-08-31,0,2.0,13689.86,84.25,3.638,222.8958121,5.603,2,34875
48249,5,2012-08-31,0,27.0,398.53,84.25,3.638,222.8958121,5.603,2,34875
48250,5,2012-08-31,0,32.0,1685.77,84.25,3.638,222.8958121,5.603,2,34875
48251,5,2012-08-31,0,6.0,627.68,84.25,3.638,222.8958121,5.603,2,34875
48252,5,2012-08-31,0,85.0,838.93,84.25,3.638,222.8958121,5.603,2,34875
48253,5,2012-08-31,0,36.0,327.0,84.25,3.638,222.8958121,5.603,2,34875
48254,5,2012-08-31,0,87.0,11849.28,84.25,3.638,222.8958121,5.603,2,34875
48255,5,2012-08-31,0,16.0,6444.95,84.25,3.638,222.8958121,5.603,2,34875
48256,5,2012-08-31,0,97.0,716.2,84.25,3.638,222.8958121,5.603,2,34875
48257,5,2012-08-31,0,29.0,881.87,84.25,3.638,222.8958121,5.603,2,34875
48258,5,2012-08-31,0,1.0,9680.49,84.25,3.638,222.8958121,5.603,2,34875
48259,5,2012-08-31,0,5.0,4262.25,84.25,3.638,222.8958121,5.603,2,34875
48260,5,2012-08-31,0,44.0,1707.28,84.25,3.638,222.8958121,5.603,2,34875
48261,5,2012-08-31,0,67.0,2459.3,84.25,3.638,222.8958121,5.603,2,34875
48262,5,2012-08-31,0,21.0,1018.88,84.25,3.638,222.8958121,5.603,2,34875
48263,5,2012-08-31,0,11.0,6478.56,84.25,3.638,222.8958121,5.603,2,34875
48264,5,2012-08-31,0,4.0,10699.72,84.25,3.638,222.8958121,5.603,2,34875
48265,5,2012-08-31,0,9.0,20628.22,84.25,3.638,222.8958121,5.603,2,34875
48266,5,2012-08-31,0,35.0,719.32,84.25,3.638,222.8958121,5.603,2,34875
48267,5,2012-08-31,0,92.0,8407.68,84.25,3.638,222.8958121,5.603,2,34875
48268,5,2012-08-31,0,13.0,12159.08,84.25,3.638,222.8958121,5.603,2,34875
48269,5,2012-08-31,0,20.0,1128.25,84.25,3.638,222.8958121,5.603,2,34875
48270,5,2012-08-31,0,3.0,16381.04,84.25,3.638,222.8958121,5.603,2,34875
48271,5,2012-08-31,0,14.0,3107.57,84.25,3.638,222.8958121,5.603,2,34875
48272,5,2012-08-31,0,23.0,6347.66,84.25,3.638,222.8958121,5.603,2,34875
48273,5,2012-08-31,0,96.0,8515.38,84.25,3.638,222.8958121,5.603,2,34875
48274,5,2012-08-31,0,26.0,1241.98,84.25,3.638,222.8958121,5.603,2,34875
48275,5,2012-08-31,0,79.0,5429.26,84.25,3.638,222.8958121,5.603,2,34875
48276,5,2012-08-31,0,12.0,2687.18,84.25,3.638,222.8958121,5.603,2,34875
48277,5,2012-08-31,0,34.0,3964.66,84.25,3.638,222.8958121,5.603,2,34875
48278,5,2012-08-31,0,49.0,32.97,84.25,3.638,222.8958121,5.603,2,34875
48279,5,2012-08-31,0,40.0,20242.52,84.25,3.638,222.8958121,5.603,2,34875
48280,5,2012-08-31,0,55.0,2687.2,84.25,3.638,222.8958121,5.603,2,34875
48281,5,2012-08-31,0,42.0,2799.31,84.25,3.638,222.8958121,5.603,2,34875
48282,5,2012-08-31,0,71.0,426.8,84.25,3.638,222.8958121,5.603,2,34875
48283,5,2012-08-31,0,17.0,2104.27,84.25,3.638,222.8958121,5.603,2,34875
48284,5,2012-08-31,0,52.0,281.53,84.25,3.638,222.8958121,5.603,2,34875
48285,5,2012-08-31,0,81.0,3058.31,84.25,3.638,222.8958121,5.603,2,34875
48286,5,2012-08-31,0,31.0,1565.32,84.25,3.638,222.8958121,5.603,2,34875
48287,5,2012-08-31,0,28.0,108.92,84.25,3.638,222.8958121,5.603,2,34875
48288,5,2012-08-31,0,24.0,3162.07,84.25,3.638,222.8958121,5.603,2,34875
48289,5,2012-08-31,0,90.0,3473.02,84.25,3.638,222.8958121,5.603,2,34875
48290,5,2012-09-07,1,82.0,4231.22,86.3,3.73,223.0298805,5.603,2,34875
48291,5,2012-09-07,1,2.0,13696.73,86.3,3.73,223.0298805,5.603,2,34875
48292,5,2012-09-07,1,29.0,993.15,86.3,3.73,223.0298805,5.603,2,34875
48293,5,2012-09-07,1,97.0,644.92,86.3,3.73,223.0298805,5.603,2,34875
48294,5,2012-09-07,1,8.0,14610.92,86.3,3.73,223.0298805,5.603,2,34875
48295,5,2012-09-07,1,32.0,1973.35,86.3,3.73,223.0298805,5.603,2,34875
48296,5,2012-09-07,1,56.0,126.34,86.3,3.73,223.0298805,5.603,2,34875
48297,5,2012-09-07,1,7.0,5005.53,86.3,3.73,223.0298805,5.603,2,34875
48298,5,2012-09-07,1,4.0,10424.39,86.3,3.73,223.0298805,5.603,2,34875
48299,5,2012-09-07,1,18.0,39.85,86.3,3.73,223.0298805,5.603,2,34875
48300,5,2012-09-07,1,27.0,344.72,86.3,3.73,223.0298805,5.603,2,34875
48301,5,2012-09-07,1,16.0,7167.85,86.3,3.73,223.0298805,5.603,2,34875
48302,5,2012-09-07,1,20.0,1748.24,86.3,3.73,223.0298805,5.603,2,34875
48303,5,2012-09-07,1,35.0,702.31,86.3,3.73,223.0298805,5.603,2,34875
48304,5,2012-09-07,1,60.0,270.0,86.3,3.73,223.0298805,5.603,2,34875
48305,5,2012-09-07,1,95.0,23307.86,86.3,3.73,223.0298805,5.603,2,34875
48306,5,2012-09-07,1,5.0,4720.19,86.3,3.73,223.0298805,5.603,2,34875
48307,5,2012-09-07,1,25.0,3644.26,86.3,3.73,223.0298805,5.603,2,34875
48308,5,2012-09-07,1,11.0,7669.31,86.3,3.73,223.0298805,5.603,2,34875
48309,5,2012-09-07,1,40.0,21185.08,86.3,3.73,223.0298805,5.603,2,34875
48310,5,2012-09-07,1,38.0,63993.33,86.3,3.73,223.0298805,5.603,2,34875
48311,5,2012-09-07,1,13.0,12573.02,86.3,3.73,223.0298805,5.603,2,34875
48312,5,2012-09-07,1,91.0,1848.72,86.3,3.73,223.0298805,5.603,2,34875
48313,5,2012-09-07,1,67.0,2582.04,86.3,3.73,223.0298805,5.603,2,34875
48314,5,2012-09-07,1,72.0,10660.22,86.3,3.73,223.0298805,5.603,2,34875
48315,5,2012-09-07,1,92.0,8616.28,86.3,3.73,223.0298805,5.603,2,34875
48316,5,2012-09-07,1,49.0,17.97,86.3,3.73,223.0298805,5.603,2,34875
48317,5,2012-09-07,1,30.0,696.92,86.3,3.73,223.0298805,5.603,2,34875
48318,5,2012-09-07,1,42.0,2788.12,86.3,3.73,223.0298805,5.603,2,34875
48319,5,2012-09-07,1,6.0,421.73,86.3,3.73,223.0298805,5.603,2,34875
48320,5,2012-09-07,1,10.0,12717.77,86.3,3.73,223.0298805,5.603,2,34875
48321,5,2012-09-07,1,79.0,5799.96,86.3,3.73,223.0298805,5.603,2,34875
48322,5,2012-09-07,1,22.0,2589.58,86.3,3.73,223.0298805,5.603,2,34875
48323,5,2012-09-07,1,46.0,4886.64,86.3,3.73,223.0298805,5.603,2,34875
48324,5,2012-09-07,1,44.0,1585.63,86.3,3.73,223.0298805,5.603,2,34875
48325,5,2012-09-07,1,1.0,9584.31,86.3,3.73,223.0298805,5.603,2,34875
48326,5,2012-09-07,1,96.0,9399.71,86.3,3.73,223.0298805,5.603,2,34875
48327,5,2012-09-07,1,74.0,3734.63,86.3,3.73,223.0298805,5.603,2,34875
48328,5,2012-09-07,1,17.0,2846.14,86.3,3.73,223.0298805,5.603,2,34875
48329,5,2012-09-07,1,36.0,253.84,86.3,3.73,223.0298805,5.603,2,34875
48330,5,2012-09-07,1,71.0,604.02,86.3,3.73,223.0298805,5.603,2,34875
48331,5,2012-09-07,1,26.0,1421.23,86.3,3.73,223.0298805,5.603,2,34875
48332,5,2012-09-07,1,87.0,10857.83,86.3,3.73,223.0298805,5.603,2,34875
48333,5,2012-09-07,1,9.0,20097.12,86.3,3.73,223.0298805,5.603,2,34875
48334,5,2012-09-07,1,3.0,5697.78,86.3,3.73,223.0298805,5.603,2,34875
48335,5,2012-09-07,1,41.0,1621.98,86.3,3.73,223.0298805,5.603,2,34875
48336,5,2012-09-07,1,33.0,1390.08,86.3,3.73,223.0298805,5.603,2,34875
48337,5,2012-09-07,1,90.0,3301.85,86.3,3.73,223.0298805,5.603,2,34875
48338,5,2012-09-07,1,81.0,3109.44,86.3,3.73,223.0298805,5.603,2,34875
48339,5,2012-09-07,1,23.0,6460.23,86.3,3.73,223.0298805,5.603,2,34875
48340,5,2012-09-07,1,24.0,1324.11,86.3,3.73,223.0298805,5.603,2,34875
48341,5,2012-09-07,1,28.0,142.8,86.3,3.73,223.0298805,5.603,2,34875
48342,5,2012-09-07,1,52.0,308.06,86.3,3.73,223.0298805,5.603,2,34875
48343,5,2012-09-07,1,85.0,509.08,86.3,3.73,223.0298805,5.603,2,34875
48344,5,2012-09-07,1,12.0,2557.03,86.3,3.73,223.0298805,5.603,2,34875
48345,5,2012-09-07,1,34.0,3580.17,86.3,3.73,223.0298805,5.603,2,34875
48346,5,2012-09-07,1,31.0,603.78,86.3,3.73,223.0298805,5.603,2,34875
48347,5,2012-09-07,1,55.0,2675.32,86.3,3.73,223.0298805,5.603,2,34875
48348,5,2012-09-07,1,14.0,2942.45,86.3,3.73,223.0298805,5.603,2,34875
48349,5,2012-09-07,1,94.0,42.68,86.3,3.73,223.0298805,5.603,2,34875
48350,5,2012-09-07,1,21.0,1299.09,86.3,3.73,223.0298805,5.603,2,34875
48351,5,2012-09-14,0,29.0,947.76,76.65,3.717,223.1734167,5.603,2,34875
48352,5,2012-09-14,0,56.0,248.46,76.65,3.717,223.1734167,5.603,2,34875
48353,5,2012-09-14,0,2.0,11075.94,76.65,3.717,223.1734167,5.603,2,34875
48354,5,2012-09-14,0,82.0,3782.64,76.65,3.717,223.1734167,5.603,2,34875
48355,5,2012-09-14,0,4.0,9212.89,76.65,3.717,223.1734167,5.603,2,34875
48356,5,2012-09-14,0,54.0,5.88,76.65,3.717,223.1734167,5.603,2,34875
48357,5,2012-09-14,0,67.0,2509.88,76.65,3.717,223.1734167,5.603,2,34875
48358,5,2012-09-14,0,97.0,684.71,76.65,3.717,223.1734167,5.603,2,34875
48359,5,2012-09-14,0,72.0,11038.42,76.65,3.717,223.1734167,5.603,2,34875
48360,5,2012-09-14,0,60.0,252.0,76.65,3.717,223.1734167,5.603,2,34875
48361,5,2012-09-14,0,27.0,281.9,76.65,3.717,223.1734167,5.603,2,34875
48362,5,2012-09-14,0,12.0,2553.79,76.65,3.717,223.1734167,5.603,2,34875
48363,5,2012-09-14,0,5.0,5041.49,76.65,3.717,223.1734167,5.603,2,34875
48364,5,2012-09-14,0,91.0,1584.63,76.65,3.717,223.1734167,5.603,2,34875
48365,5,2012-09-14,0,41.0,1428.89,76.65,3.717,223.1734167,5.603,2,34875
48366,5,2012-09-14,0,87.0,10498.97,76.65,3.717,223.1734167,5.603,2,34875
48367,5,2012-09-14,0,46.0,4385.83,76.65,3.717,223.1734167,5.603,2,34875
48368,5,2012-09-14,0,22.0,1679.4,76.65,3.717,223.1734167,5.603,2,34875
48369,5,2012-09-14,0,92.0,8388.58,76.65,3.717,223.1734167,5.603,2,34875
48370,5,2012-09-14,0,3.0,3573.3,76.65,3.717,223.1734167,5.603,2,34875
48371,5,2012-09-14,0,52.0,294.57,76.65,3.717,223.1734167,5.603,2,34875
48372,5,2012-09-14,0,7.0,4548.66,76.65,3.717,223.1734167,5.603,2,34875
48373,5,2012-09-14,0,71.0,195.04,76.65,3.717,223.1734167,5.603,2,34875
48374,5,2012-09-14,0,6.0,581.34,76.65,3.717,223.1734167,5.603,2,34875
48375,5,2012-09-14,0,21.0,1368.5,76.65,3.717,223.1734167,5.603,2,34875
48376,5,2012-09-14,0,18.0,248.47,76.65,3.717,223.1734167,5.603,2,34875
48377,5,2012-09-14,0,38.0,58289.95,76.65,3.717,223.1734167,5.603,2,34875
48378,5,2012-09-14,0,16.0,5308.28,76.65,3.717,223.1734167,5.603,2,34875
48379,5,2012-09-14,0,95.0,20017.76,76.65,3.717,223.1734167,5.603,2,34875
48380,5,2012-09-14,0,35.0,353.19,76.65,3.717,223.1734167,5.603,2,34875
48381,5,2012-09-14,0,25.0,2273.22,76.65,3.717,223.1734167,5.603,2,34875
48382,5,2012-09-14,0,32.0,1925.21,76.65,3.717,223.1734167,5.603,2,34875
48383,5,2012-09-14,0,28.0,112.69,76.65,3.717,223.1734167,5.603,2,34875
48384,5,2012-09-14,0,55.0,2279.32,76.65,3.717,223.1734167,5.603,2,34875
48385,5,2012-09-14,0,74.0,2672.76,76.65,3.717,223.1734167,5.603,2,34875
48386,5,2012-09-14,0,1.0,10021.23,76.65,3.717,223.1734167,5.603,2,34875
48387,5,2012-09-14,0,17.0,2244.72,76.65,3.717,223.1734167,5.603,2,34875
48388,5,2012-09-14,0,14.0,2414.63,76.65,3.717,223.1734167,5.603,2,34875
48389,5,2012-09-14,0,81.0,3007.34,76.65,3.717,223.1734167,5.603,2,34875
48390,5,2012-09-14,0,58.0,265.0,76.65,3.717,223.1734167,5.603,2,34875
48391,5,2012-09-14,0,10.0,9502.74,76.65,3.717,223.1734167,5.603,2,34875
48392,5,2012-09-14,0,20.0,745.47,76.65,3.717,223.1734167,5.603,2,34875
48393,5,2012-09-14,0,8.0,14137.02,76.65,3.717,223.1734167,5.603,2,34875
48394,5,2012-09-14,0,30.0,441.52,76.65,3.717,223.1734167,5.603,2,34875
48395,5,2012-09-14,0,40.0,19691.65,76.65,3.717,223.1734167,5.603,2,34875
48396,5,2012-09-14,0,90.0,3129.62,76.65,3.717,223.1734167,5.603,2,34875
48397,5,2012-09-14,0,26.0,1398.23,76.65,3.717,223.1734167,5.603,2,34875
48398,5,2012-09-14,0,96.0,7491.26,76.65,3.717,223.1734167,5.603,2,34875
48399,5,2012-09-14,0,94.0,15.52,76.65,3.717,223.1734167,5.603,2,34875
48400,5,2012-09-14,0,13.0,10496.12,76.65,3.717,223.1734167,5.603,2,34875
48401,5,2012-09-14,0,34.0,2431.85,76.65,3.717,223.1734167,5.603,2,34875
48402,5,2012-09-14,0,36.0,125.74,76.65,3.717,223.1734167,5.603,2,34875
48403,5,2012-09-14,0,9.0,10242.64,76.65,3.717,223.1734167,5.603,2,34875
48404,5,2012-09-14,0,42.0,2824.43,76.65,3.717,223.1734167,5.603,2,34875
48405,5,2012-09-14,0,49.0,28.0,76.65,3.717,223.1734167,5.603,2,34875
48406,5,2012-09-14,0,11.0,5438.52,76.65,3.717,223.1734167,5.603,2,34875
48407,5,2012-09-14,0,23.0,4443.56,76.65,3.717,223.1734167,5.603,2,34875
48408,5,2012-09-14,0,79.0,4766.5,76.65,3.717,223.1734167,5.603,2,34875
48409,5,2012-09-14,0,31.0,783.76,76.65,3.717,223.1734167,5.603,2,34875
48410,5,2012-09-14,0,44.0,1204.68,76.65,3.717,223.1734167,5.603,2,34875
48411,5,2012-09-14,0,33.0,1445.54,76.65,3.717,223.1734167,5.603,2,34875
48412,5,2012-09-14,0,24.0,1013.67,76.65,3.717,223.1734167,5.603,2,34875
48413,5,2012-09-14,0,85.0,405.39,76.65,3.717,223.1734167,5.603,2,34875
48414,5,2012-09-21,0,29.0,900.7,71.09,3.721,223.3737593,5.603,2,34875
48415,5,2012-09-21,0,97.0,660.96,71.09,3.721,223.3737593,5.603,2,34875
48416,5,2012-09-21,0,7.0,6544.11,71.09,3.721,223.3737593,5.603,2,34875
48417,5,2012-09-21,0,67.0,2997.19,71.09,3.721,223.3737593,5.603,2,34875
48418,5,2012-09-21,0,90.0,3310.9,71.09,3.721,223.3737593,5.603,2,34875
48419,5,2012-09-21,0,1.0,10956.4,71.09,3.721,223.3737593,5.603,2,34875
48420,5,2012-09-21,0,2.0,12396.17,71.09,3.721,223.3737593,5.603,2,34875
48421,5,2012-09-21,0,38.0,48492.74,71.09,3.721,223.3737593,5.603,2,34875
48422,5,2012-09-21,0,4.0,10459.89,71.09,3.721,223.3737593,5.603,2,34875
48423,5,2012-09-21,0,46.0,4552.64,71.09,3.721,223.3737593,5.603,2,34875
48424,5,2012-09-21,0,92.0,8499.71,71.09,3.721,223.3737593,5.603,2,34875
48425,5,2012-09-21,0,3.0,3976.11,71.09,3.721,223.3737593,5.603,2,34875
48426,5,2012-09-21,0,18.0,584.25,71.09,3.721,223.3737593,5.603,2,34875
48427,5,2012-09-21,0,55.0,2455.91,71.09,3.721,223.3737593,5.603,2,34875
48428,5,2012-09-21,0,71.0,234.86,71.09,3.721,223.3737593,5.603,2,34875
48429,5,2012-09-21,0,27.0,244.99,71.09,3.721,223.3737593,5.603,2,34875
48430,5,2012-09-21,0,5.0,4637.96,71.09,3.721,223.3737593,5.603,2,34875
48431,5,2012-09-21,0,25.0,2639.12,71.09,3.721,223.3737593,5.603,2,34875
48432,5,2012-09-21,0,56.0,224.73,71.09,3.721,223.3737593,5.603,2,34875
48433,5,2012-09-21,0,91.0,1542.45,71.09,3.721,223.3737593,5.603,2,34875
48434,5,2012-09-21,0,35.0,646.51,71.09,3.721,223.3737593,5.603,2,34875
48435,5,2012-09-21,0,32.0,2219.79,71.09,3.721,223.3737593,5.603,2,34875
48436,5,2012-09-21,0,74.0,3017.91,71.09,3.721,223.3737593,5.603,2,34875
48437,5,2012-09-21,0,26.0,1584.04,71.09,3.721,223.3737593,5.603,2,34875
48438,5,2012-09-21,0,24.0,1283.99,71.09,3.721,223.3737593,5.603,2,34875
48439,5,2012-09-21,0,52.0,452.58,71.09,3.721,223.3737593,5.603,2,34875
48440,5,2012-09-21,0,6.0,409.03,71.09,3.721,223.3737593,5.603,2,34875
48441,5,2012-09-21,0,96.0,7693.05,71.09,3.721,223.3737593,5.603,2,34875
48442,5,2012-09-21,0,81.0,2786.38,71.09,3.721,223.3737593,5.603,2,34875
48443,5,2012-09-21,0,21.0,1147.92,71.09,3.721,223.3737593,5.603,2,34875
48444,5,2012-09-21,0,34.0,2908.7,71.09,3.721,223.3737593,5.603,2,34875
48445,5,2012-09-21,0,60.0,333.0,71.09,3.721,223.3737593,5.603,2,34875
48446,5,2012-09-21,0,41.0,1567.64,71.09,3.721,223.3737593,5.603,2,34875
48447,5,2012-09-21,0,8.0,14784.41,71.09,3.721,223.3737593,5.603,2,34875
48448,5,2012-09-21,0,95.0,19915.5,71.09,3.721,223.3737593,5.603,2,34875
48449,5,2012-09-21,0,40.0,21352.05,71.09,3.721,223.3737593,5.603,2,34875
48450,5,2012-09-21,0,82.0,4705.87,71.09,3.721,223.3737593,5.603,2,34875
48451,5,2012-09-21,0,54.0,38.92,71.09,3.721,223.3737593,5.603,2,34875
48452,5,2012-09-21,0,23.0,5221.19,71.09,3.721,223.3737593,5.603,2,34875
48453,5,2012-09-21,0,10.0,8621.25,71.09,3.721,223.3737593,5.603,2,34875
48454,5,2012-09-21,0,17.0,2509.94,71.09,3.721,223.3737593,5.603,2,34875
